numeric_columns,temperature1,temperature2,temperature3,tds,temperature_target,tds_target
,26.06,25.25,26.75,356.82,30,800
,26.12,25.25,26.69,358.17,30,800
,26.06,25.25,26.69,358.29,30,800
,26.12,25.25,26.69,358.37,30,800
,26.06,25.25,26.62,358.68,30,800
,26.06,25.25,26.69,359.24,30,800
,26.06,25,26.69,359.91,30,800
,26.12,25,26.62,360.16,30,800
,26.06,25,26.62,360.91,30,800
,26.06,25,26.62,361.29,30,800
,26.06,25,26.62,362.07,30,800
,26.06,25,26.56,362.43,30,800
,26.06,25,26.56,361.73,30,800
,26.06,25,26.56,360.88,30,800
,26.06,25,26.56,360.42,30,800
,26.06,25,26.56,360.18,30,800
,26.06,25,26.56,359.91,30,800
,26,25,26.56,360.04,30,800
,26.06,25,26.56,361.29,30,800
,26.06,25,26.56,362.48,30,800
,26.06,25,26.5,363.01,30,800
,26,25,26.5,361.87,30,800
,26,25,26.5,360.08,30,800
,26,25,26.5,359.91,30,800
,26,25,26.5,359.5,30,800
,26,24.75,26.5,359.09,30,800
,26,24.75,26.5,358.85,30,800
,26,24.75,26.44,359.36,30,800
,26,24.75,26.5,359.5,30,800
,26,24.75,26.44,359.58,30,800
,26,24.75,26.44,359.41,30,800
,25.94,24.75,26.44,359.36,30,800
,25.94,24.75,26.44,358.9,30,800
,26,24.75,26.44,358.66,30,800
,26,24.75,26.44,358.56,30,800
,25.94,24.75,26.44,357.47,30,800
,25.94,24.75,26.44,356.8,30,800
,26,24.75,26.37,356.46,30,800
,25.94,24.75,26.37,355.71,30,800
,25.94,24.75,26.37,355.23,30,800
,25.94,24.75,26.37,355.37,30,800
,25.88,24.75,26.37,354.79,30,800
,25.88,24.75,26.37,354.26,30,800
,25.94,24.75,26.37,353.9,30,800
,25.94,24.75,26.37,353.56,30,800
,25.94,24.75,26.37,353.58,30,800
,25.88,24.75,26.31,353.39,30,800
,25.94,24.75,26.37,353.17,30,800
,25.88,24.75,26.31,353.41,30,800
,25.88,24.75,26.31,353.15,30,800
,25.88,24.75,26.31,353.51,30,800
,25.88,24.75,26.31,353.7,30,800
,25.88,24.75,26.31,353.75,30,800
,25.88,24.75,26.31,353.7,30,800
,25.88,24.75,26.31,352.93,30,800
,25.81,24.75,26.31,352.88,30,800
,25.88,24.75,26.25,352.91,30,800
,25.88,24.75,26.25,352.4,30,800
,25.88,24.75,26.25,352.3,30,800
,25.88,24.75,26.25,352.25,30,800
,25.81,24.75,26.25,352.11,30,800
,25.81,24.5,26.25,352.49,30,800
,25.88,24.75,26.25,352.16,30,800
,25.81,24.75,26.25,352.13,30,800
,25.88,24.75,26.25,352.03,30,800
,25.81,24.75,26.19,352.11,30,800
,25.81,24.5,26.19,352.06,30,800
,25.81,24.75,26.25,352.4,30,800
,25.81,24.75,26.25,352.2,30,800
,25.81,24.75,26.19,352.23,30,800
,25.81,24.75,26.19,352.88,30,800
,26.75,24.5,26.25,352.45,30,800
,27.31,24.5,26.31,352.66,30,800
,27.5,24.5,26.31,352.88,30,800
,27.56,24.5,26.37,353.44,30,800
,27.56,24.5,26.44,354.31,30,800
,27.56,24.75,26.44,354.62,30,800
,27.62,24.75,26.5,354.69,30,800
,27.62,24.75,26.56,354.91,30,800
,27.62,24.75,26.56,355.64,30,800
,27.69,24.75,26.56,355.39,30,800
,27.69,24.75,26.62,355.68,30,800
,27.69,25,26.69,355.54,30,800
,27.69,25,26.75,355.76,30,800
,27.69,25,26.75,356.07,30,800
,27.75,25,26.81,355.97,30,800
,27.81,25,26.81,356.65,30,800
,27.75,25,26.87,356.99,30,800
,27.81,25,26.87,357.28,30,800
,27.62,25,26.94,357.23,30,800
,26.56,25.25,26.87,357.13,30,800
,26.31,25.25,26.87,356.94,30,800
,26.25,25.5,26.87,356.89,30,800
,26.19,25.5,26.87,357.35,30,800
,26.19,25.5,26.81,356.58,30,800
,26.19,25.5,26.81,356.6,30,800
,26.19,25.5,26.81,356.39,30,800
,26.19,25.5,26.81,356.07,30,800
,26.19,25.5,26.75,356.19,30,800
,26.19,25.5,26.75,356.07,30,800
,26.19,25.5,26.75,356.14,30,800
,26.19,25.5,26.75,356.07,30,800
,26.19,25.5,26.75,356.07,30,800
,26.19,25.5,26.75,356.1,30,800
,26.12,25.5,26.75,356.29,30,800
,26.12,25.25,26.75,356.46,30,800
,26.12,25.25,26.75,356.68,30,800
,26.12,25.25,26.69,356.6,30,800
,26.12,25.25,26.69,356.17,30,800
,26.19,25.25,26.69,356.34,30,800
,26.19,25.25,26.69,356,30,800
,26.12,25.25,26.69,356.22,30,800
,26.12,25.25,26.69,356.19,30,800
,26.12,25.25,26.69,355.88,30,800
,26.12,25.25,26.69,355.73,30,800
,26.12,25.25,26.69,355.93,30,800
,26.12,25.25,26.62,356.1,30,800
,26.12,25.25,26.62,355.76,30,800
,26.12,25.25,26.62,355.64,30,800
,26.12,25,26.62,355.83,30,800
,26.19,25.25,26.62,355.81,30,800
,26.12,25,26.62,355.2,30,800
,26.12,25,26.56,355.08,30,800
,26.12,25,26.56,355.61,30,800
,26.06,25,26.56,355.25,30,800
,26.12,25,26.56,355.27,30,800
,26.12,25,26.56,355.37,30,800
,26.12,25,26.56,354.96,30,800
,26.06,25,26.56,355.08,30,800
,26.12,25,26.56,354.84,30,800
,26.06,25,26.56,354.28,30,800
,26.06,25,26.56,354.77,30,800
,26.06,25,26.56,355.06,30,800
,26.06,25,26.5,354.67,30,800
,26.06,25,26.5,355.2,30,800
,26.06,25,26.5,354.02,30,800
,26.06,25,26.5,354.55,30,800
,26.06,25,26.5,354.26,30,800
,26.06,25,26.5,354.33,30,800
,26.06,25,26.5,353.8,30,800
,26.06,25,26.5,354.28,30,800
,26.06,25,26.5,353.73,30,800
,26.06,25,26.5,353.82,30,800
,26,24.75,26.44,353.9,30,800
,26,24.75,26.44,353.56,30,800
,26,24.75,26.44,353.97,30,800
,26,25,26.44,353.41,30,800
,26,24.75,26.44,353.61,30,800
,26,24.75,26.44,353.41,30,800
,26,24.75,26.44,353.63,30,800
,26,24.75,26.44,353.27,30,800
,26,24.75,26.44,353.41,30,800
,26,24.75,26.37,353.56,30,800
,26,24.75,26.37,353.46,30,800
,26,24.75,26.37,353.46,30,800
,26,24.75,26.37,353.53,30,800
,26,24.75,26.37,353.36,30,800
,25.94,24.75,26.37,353.56,30,800
,25.94,24.75,26.37,353.07,30,800
,25.94,24.75,26.37,353.1,30,800
,25.94,24.75,26.37,352.91,30,800
,25.94,24.75,26.31,352.78,30,800
,25.94,24.75,26.37,352.71,30,800
,25.94,24.75,26.31,352.66,30,800
,25.94,24.75,26.31,352.76,30,800
,25.88,24.75,26.31,352.47,30,800
,25.94,24.75,26.31,352.13,30,800
,25.94,24.75,26.31,352.81,30,800
,25.94,24.75,26.31,352.61,30,800
,25.94,24.75,26.31,352.66,30,800
,25.88,24.75,26.31,352.45,30,800
,25.88,24.75,26.31,352.49,30,800
,25.88,24.75,26.25,352.69,30,800
,25.88,24.75,26.25,352.45,30,800
,25.88,24.75,26.31,352.28,30,800
,25.88,24.75,26.25,352.16,30,800
,25.88,24.75,26.25,352.16,30,800
,25.88,24.75,26.25,352.06,30,800
,25.88,24.75,26.25,352.06,30,800
,25.88,24.75,26.25,352.18,30,800
,25.88,24.75,26.25,352.23,30,800
,25.88,24.75,26.25,351.94,30,800
,25.88,24.75,26.19,351.82,30,800
,25.81,24.75,26.25,351.91,30,800
,25.88,24.75,26.19,351.87,30,800
,25.81,24.75,26.25,351.72,30,800
,25.81,24.75,26.25,351.91,30,800
,25.81,24.75,26.19,351.55,30,800
,25.81,24.75,26.19,351.67,30,800
,25.81,24.75,26.19,351.74,30,800
,25.81,24.75,26.19,351.7,30,800
,25.81,24.75,26.19,351.67,30,800
,25.81,24.75,26.19,351.87,30,800
,25.81,24.75,26.12,351.72,30,800
,25.81,24.75,26.19,351.6,30,800
,25.75,24.75,26.19,351.62,30,800
,25.81,24.75,26.19,351.65,30,800
,25.75,24.75,26.12,351.45,30,800
,26.56,24.5,26.12,351.65,30,800
,27.19,24.5,26.25,351.04,30,800
,27.44,24.5,26.25,352.08,30,800
,27.5,24.5,26.31,352.37,30,800
,27.56,24.5,26.31,352.98,30,800
,27.56,24.5,26.37,352.93,30,800
,27.56,24.75,26.44,353.12,30,800
,27.56,24.75,26.44,353.73,30,800
,27.62,24.75,26.5,353.97,30,800
,27.62,24.75,26.56,354.36,30,800
,27.62,24.75,26.56,354.79,30,800
,27.69,24.75,26.62,354.98,30,800
,27.62,25,26.62,354.5,30,800
,27.69,25,26.69,355.54,30,800
,27.69,25,26.75,355.88,30,800
,27.75,25,26.75,355.95,30,800
,27.75,25,26.81,356.34,30,800
,27.75,25,26.81,356.53,30,800
,27.81,25,26.87,356.63,30,800
,27.81,25,26.87,356.8,30,800
,27.37,25,26.94,357.16,30,800
,26.5,25.25,26.87,357.16,30,800
,26.25,25.25,26.87,356.72,30,800
,26.19,25.5,26.87,356.53,30,800
,26.12,25.5,26.87,356.65,30,800
,26.12,25.5,26.81,356.24,30,800
,26.12,25.5,26.81,356.46,30,800
,26.12,25.5,26.81,356.19,30,800
,26.12,25.5,26.81,356.1,30,800
,26.06,25.5,26.81,356.05,30,800
,26.06,25.5,26.75,356.02,30,800
,26.12,25.5,26.75,356.05,30,800
,26.12,25.5,26.75,355.95,30,800
,26.12,25.5,26.75,356.19,30,800
,26.12,25.5,26.75,355.71,30,800
,26.12,25.25,26.75,355.78,30,800
,26.12,25.25,26.69,355.56,30,800
,26.12,25.25,26.69,355.66,30,800
,26.12,25.25,26.69,355.64,30,800
,26.12,25.25,26.69,355.56,30,800
,26.12,25.25,26.69,355.49,30,800
,26.12,25.25,26.62,355.68,30,800
,26.06,25.25,26.62,355.49,30,800
,26.12,25.25,26.62,355.13,30,800
,26.12,25.25,26.62,355.2,30,800
,26.12,25.25,26.62,355.2,30,800
,26.12,25.25,26.62,354.96,30,800
,26.06,25.25,26.62,354.98,30,800
,26.06,25,26.62,355.27,30,800
,26.12,25,26.62,354.43,30,800
,26.06,25,26.56,355.06,30,800
,26.06,25,26.56,355.15,30,800
,26.06,25,26.56,354.79,30,800
,26.06,25,26.56,354.52,30,800
,26.06,25,26.56,354.65,30,800
,26.06,25,26.56,354.65,30,800
,26.06,25,26.56,354.48,30,800
,26.06,25,26.56,354.79,30,800
,26.06,25,26.5,354.19,30,800
,26.06,25,26.5,354.31,30,800
,26.06,25,26.5,354.11,30,800
,26.06,25,26.5,354.04,30,800
,26.06,25,26.5,353.94,30,800
,26.06,25,26.5,353.94,30,800
,26.06,25,26.5,353.94,30,800
,26.06,24.75,26.44,353.94,30,800
,26.06,25,26.5,353.49,30,800
,26,25,26.5,353.2,30,800
,26,25,26.44,353.53,30,800
,26.06,25,26.5,353.27,30,800
,26,24.75,26.44,353.41,30,800
,26,24.75,26.44,353,30,800
,26,24.75,26.44,353.15,30,800
,26,24.75,26.44,353.2,30,800
,26,24.75,26.44,353.05,30,800
,26,24.75,26.44,353.2,30,800
,26,24.75,26.44,353.07,30,800
,26,24.75,26.37,352.95,30,800
,25.94,24.75,26.37,352.95,30,800
,26,24.75,26.44,352.78,30,800
,25.94,24.75,26.37,352.78,30,800
,25.94,24.75,26.44,352.78,30,800
,26,24.75,26.37,352.25,30,800
,25.94,24.75,26.37,352.52,30,800
,25.94,24.75,26.37,352.54,30,800
,25.94,24.75,26.37,352.57,30,800
,26,24.75,26.31,352.71,30,800
,25.94,24.75,26.31,352.61,30,800
,25.94,24.75,26.31,352.59,30,800
,25.94,24.75,26.31,352.25,30,800
,25.94,24.75,26.31,352.42,30,800
,25.88,24.75,26.31,352.42,30,800
,25.94,24.75,26.31,352.45,30,800
,25.94,24.75,26.31,352.11,30,800
,25.94,24.75,26.31,352.32,30,800
,25.88,24.75,26.31,352.13,30,800
,25.88,24.75,26.31,352.08,30,800
,25.94,24.75,26.31,352.01,30,800
,25.88,24.75,26.25,351.96,30,800
,25.94,24.75,26.25,351.94,30,800
,25.88,24.75,26.31,352.01,30,800
,25.88,24.75,26.31,352.01,30,800
,25.88,24.75,26.25,352.01,30,800
,25.88,24.75,26.25,351.82,30,800
,25.88,24.75,26.25,351.99,30,800
,25.88,24.75,26.25,351.79,30,800
,25.88,24.75,26.25,352.03,30,800
,25.88,24.75,26.19,352.06,30,800
,25.81,24.75,26.25,351.89,30,800
,25.81,24.75,26.25,351.99,30,800
,25.81,24.75,26.25,352.03,30,800
,25.88,24.75,26.19,351.94,30,800
,25.88,24.75,26.19,351.94,30,800
,25.81,24.75,26.25,351.5,30,800
,25.81,24.75,26.19,351.91,30,800
,25.81,24.75,26.19,351.87,30,800
,25.81,24.75,26.19,351.89,30,800
,25.81,24.75,26.19,351.99,30,800
,26.94,24.5,26.19,352.01,30,800
,27.31,24.5,26.31,352.81,30,800
,27.5,24.5,26.31,352.76,30,800
,27.56,24.5,26.37,353.05,30,800
,27.62,24.75,26.44,353.39,30,800
,27.5,24.75,26.5,353.51,30,800
,27.56,24.75,26.5,354.74,30,800
,27.62,24.75,26.56,355.01,30,800
,27.69,24.75,26.62,355.3,30,800
,27.69,24.75,26.62,355.54,30,800
,27.62,25,26.69,355.54,30,800
,27.62,25,26.69,355.83,30,800
,27.69,25,26.75,355.9,30,800
,27.69,25,26.75,356.29,30,800
,27.75,25,26.81,356.65,30,800
,27.81,25,26.87,356.6,30,800
,27.81,25,26.87,357.13,30,800
,27.81,25,26.94,357.57,30,800
,26.81,25.25,26.94,357.06,30,800
,26.44,25.5,26.87,357.35,30,800
,26.31,25.75,26.87,356.43,30,800
,26.25,25.75,26.87,356.7,30,800
,26.19,25.75,26.87,356.82,30,800
,26.19,25.75,26.87,356.53,30,800
,26.19,26,26.81,356.82,30,800
,26.19,25.75,26.81,356.6,30,800
,26.19,25.75,26.81,356.41,30,800
,26.19,25.75,26.81,356.1,30,800
,26.12,25.5,26.75,356.53,30,800
,26.19,25.75,26.75,356,30,800
,26.19,25.75,26.75,356.02,30,800
,26.19,25.75,26.75,356,30,800
,26.19,25.5,26.75,356.07,30,800
,26.19,25.75,26.75,355.76,30,800
,26.19,25.5,26.75,356.14,30,800
,26.19,25.5,26.69,356,30,800
,26.19,25.5,26.75,356.24,30,800
,26.19,25.5,26.75,355.93,30,800
,26.19,25.5,26.69,355.78,30,800
,26.19,25.5,26.69,355.54,30,800
,26.19,25.5,26.69,355.9,30,800
,26.19,25.25,26.69,355.78,30,800
,26.12,25.25,26.69,355.66,30,800
,26.12,25.25,26.69,354.02,30,800
,26.12,25.25,26.62,353.87,30,800
,26.19,25.25,26.62,353.58,30,800
,26.12,25.25,26.62,353.61,30,800
,26.12,25.25,26.62,353.53,30,800
,26.12,25.25,26.62,353.44,30,800
,26.12,25.25,26.62,353.29,30,800
,26.19,25.25,26.62,353.53,30,800
,26.12,25,26.56,353.29,30,800
,26.12,25,26.62,353.27,30,800
,26.12,25,26.56,353.05,30,800
,26.12,25,26.56,353.34,30,800
,26.12,25,26.56,352.93,30,800
,26.12,25,26.56,353.07,30,800
,26.12,25,26.5,352.64,30,800
,26.06,25,26.5,352.57,30,800
,26.06,25,26.5,352.71,30,800
,26.12,25,26.5,352.91,30,800
,26.06,25,26.5,352.61,30,800
,26.06,25,26.5,352.91,30,800
,26.06,25,26.5,352.61,30,800
,26.06,25,26.5,352.61,30,800
,26.06,25,26.5,352.4,30,800
,26.06,25,26.5,352.49,30,800
,26.06,25,26.5,352.49,30,800
,26,25,26.44,352.45,30,800
,26.06,24.75,26.44,352.3,30,800
,26.06,24.75,26.44,352.18,30,800
,26.06,24.75,26.44,352.25,30,800
,26,24.75,26.44,352.13,30,800
,26,24.75,26.44,352.06,30,800
,26,24.75,26.44,352.11,30,800
,26,24.75,26.44,352.01,30,800
,26,24.75,26.44,352.01,30,800
,26,24.75,26.44,352.08,30,800
,26,24.75,26.37,352.01,30,800
,26,24.75,26.44,351.87,30,800
,25.94,24.75,26.37,351.91,30,800
,25.94,24.75,26.37,351.82,30,800
,25.94,24.75,26.37,351.89,30,800
,25.94,24.75,26.37,351.96,30,800
,25.94,24.75,26.31,351.91,30,800
,25.94,24.75,26.37,351.82,30,800
,25.94,24.75,26.31,351.72,30,800
,25.88,24.5,26.31,351.82,30,800
,25.88,24.5,26.31,351.82,30,800
,25.94,24.5,26.31,351.72,30,800
,25.69,24.25,26.06,989.76,30,800
,25.69,24.25,26.12,1319.68,30,800
,25.69,24.25,26.12,659.84,30,800
,25.69,24.25,26.06,989.76,30,800
,25.69,24.25,26.06,494.88,30,800
,25.69,24.25,26.06,494.88,30,800
,25.69,24.25,43.44,494.88,30,800
,25.56,24.25,24,174.41,30,800
,25.62,24.25,23.87,174.46,30,800
,25.62,24.25,23.87,174.71,30,800
,25.56,24.25,23.75,174.33,30,800
,26.25,24,23.69,174.51,30,800
,26.69,24,23.62,174.62,30,800
,27.56,23.5,35.06,177.09,30,800
,27.56,23.5,30.69,177.81,30,800
,27.56,23.5,27.25,177.98,30,800
,27.56,23.5,26.25,177.93,30,800
,27.56,23.5,25.75,178.13,30,800
,27.56,23.5,25.25,178.22,30,800
,27.56,23.5,24.94,177.75,30,800
,27.62,23.5,24.81,178.62,30,800
,27.62,23.75,24.69,178.69,30,800
,27.69,23.75,24.63,178.6,30,800
,27.69,23.5,24.56,178.76,30,800
,26.62,23.5,24.5,178.82,30,800
,26.25,23.75,24.44,178.71,30,800
,26.06,23.75,24.37,177.94,30,800
,26,24,24.37,178.85,30,800
,26,24.25,24.37,178.45,30,800
,25.94,24.25,24.31,177.7,30,800
,25.94,24.25,24.31,178.69,30,800
,26,24.25,24.31,178.36,30,800
,25.94,24.25,24.44,177.9,30,800
,25.94,24.25,51.69,179.35,30,800
,25.94,24.25,64.81,178.47,30,800
,25.94,24.5,54.94,179.34,30,800
,25.94,24.25,46.81,179.1,30,800
,25.94,24.25,43.5,178.88,30,800
,26,24.25,40,178.97,30,800
,25.94,24.25,38.13,179.74,30,800
,25.94,24.25,36.06,179.05,30,800
,25.94,24.25,34.94,179.51,30,800
,25.94,24.25,33.44,178.62,30,800
,25.94,24.25,32.63,178.86,30,800
,25.88,24.25,31.56,178.6,30,800
,25.94,24.25,30.94,178.72,30,800
,25.94,24.25,30.12,178.86,30,800
,25.94,24.25,29.69,178.66,30,800
,25.94,24.25,29.12,178.41,30,800
,25.94,24.25,28.69,178.42,30,800
,25.94,24.25,26.94,177.99,30,800
,25.94,24.25,26.69,177.9,30,800
,25.94,24.25,26.5,177.77,30,800
,25.94,24.25,26.37,177.87,30,800
,25.94,24.25,26.25,177.15,30,800
,25.94,24.25,26.12,177.72,30,800
,25.94,24.25,26,177.65,30,800
,25.94,24.25,25.81,176.94,30,800
,25.94,24.25,25.75,176.83,30,800
,25.94,24.25,25.69,176.68,30,800
,25.94,24.25,25.62,177.15,30,800
,25.94,24.25,25.5,177.64,30,800
,25.94,24.25,25.37,176.95,30,800
,25.94,24.25,25.25,177.32,30,800
,25.94,24.25,25.19,177.41,30,800
,26,24.25,25.12,177.48,30,800
,25.94,24.25,25.12,177.56,30,800
,25.94,24.25,25.06,177.24,30,800
,25.94,24.25,25.06,177.35,30,800
,25.94,24.25,25,177.42,30,800
,25.94,24.25,25,177.5,30,800
,25.94,24.25,25,177.35,30,800
,25.94,24.25,24.94,177.32,30,800
,25.88,24.25,24.94,177.61,30,800
,25.94,24.25,25,177.56,30,800
,25.94,24.25,24.94,177.18,30,800
,25.94,24.25,24.94,177.2,30,800
,25.94,24.25,24.87,176.31,30,800
,25.94,24.25,24.87,176.82,30,800
,25.88,24.25,24.81,177.2,30,800
,25.88,24.25,24.87,177.54,30,800
,25.94,24.25,24.81,177.78,30,800
,25.88,24.25,24.75,177.83,30,800
,25.88,24.25,50,177.69,30,800
,25.94,24.25,42.06,177.49,30,800
,25.88,24.25,38.13,177.69,30,800
,25.88,24.25,36.13,177.66,30,800
,25.94,24.25,34.06,177.75,30,800
,25.94,24.25,32.75,177.53,30,800
,25.88,24.25,31.94,177.2,30,800
,25.88,24.25,31,177.2,30,800
,25.88,24.25,30.25,177.6,30,800
,25.88,24.25,29.75,177.17,30,800
,25.88,24.25,29.19,177.7,30,800
,25.88,24.25,28.69,177.66,30,800
,25.88,24.25,28.25,177.18,30,800
,25.88,24.25,26.56,177.2,30,800
,25.88,24.25,26.44,177.12,30,800
,25.88,24.25,26.31,177.75,30,800
,25.88,24.25,26.12,177.46,30,800
,25.88,24.25,45.5,177.21,30,800
,25.88,24.25,38.63,177.69,30,800
,25.88,24.25,33.31,1181.75,30,800
,25.88,24.25,32.13,590.39,30,800
,25.88,24.25,31,532.77,30,800
,25.88,24.25,30.06,412.82,30,800
,25.88,24.25,29.56,449.62,30,800
,25.88,24.25,29,473.02,30,800
,25.88,24.25,28.44,496.47,30,800
,25.81,24.25,28.06,495.96,30,800
,25.88,24.25,27.75,495.86,30,800
,25.88,24.25,27.5,496.57,30,800
,25.88,24.25,27.25,496.71,30,800
,25.81,24.25,26.94,496.16,30,800
,25.81,24.25,26.62,496.23,30,800
,25.88,24.25,26.44,496.27,30,800
,25.88,24.25,26.31,496.47,30,800
,25.81,24.25,26.19,496.27,30,800
,26.25,24.25,26.06,496.54,30,800
,26.75,24.25,25.94,497.99,30,800
,27,24.25,25.81,497.04,30,800
,27.19,24.25,25.75,497.99,30,800
,27.31,24,25.75,498.06,30,800
,27.37,24,25.62,497.86,30,800
,27.44,24,25.62,497.79,30,800
,27.44,24,25.5,499.21,30,800
,27.5,24,25.5,498.36,30,800
,27.5,24,25.44,499.11,30,800
,27.5,24.25,25.37,497.35,30,800
,27.56,24.25,25.37,498.57,30,800
,27.56,24.25,25.31,498.84,30,800
,27.56,24.25,25.31,501.34,30,800
,27.56,24.25,25.25,501.71,30,800
,27.56,24.25,25.25,500.87,30,800
,27.56,24.25,25.19,500.7,30,800
,27.56,24.25,25.19,501.78,30,800
,27.56,24.25,25.19,500.56,30,800
,27.62,24.25,25.19,501.71,30,800
,27.62,24.25,25.12,499.58,30,800
,27.62,24.25,25.12,500.39,30,800
,27.62,24.25,25.06,501.14,30,800
,27.62,24.25,25,502.32,30,800
,27.62,24.25,24.87,502.09,30,800
,27.62,24.25,24.81,502.05,30,800
,27.69,24.25,24.87,501.71,30,800
,27.62,24.25,24.87,502.46,30,800
,27.62,24.5,24.87,501.92,30,800
,27.62,24.5,24.81,501.85,30,800
,27.62,24.5,24.81,503.27,30,800
,27.62,24.5,24.81,504.25,30,800
,27.69,24.5,24.81,502.8,30,800
,27.69,24.5,24.81,501.95,30,800
,27.62,24.5,24.81,503.03,30,800
,27.69,24.5,24.81,504.49,30,800
,27.62,24.5,24.87,503.61,30,800
,27.62,24.5,24.87,502.86,30,800
,27.69,24.5,24.81,502.7,30,800
,27.69,24.5,24.81,503.68,30,800
,27.19,24.5,24.81,503.27,30,800
,26.75,24.5,24.81,504.66,30,800
,26.5,24.5,24.81,502.93,30,800
,26.44,24.5,24.81,504.15,30,800
,26.31,24.5,24.81,504.08,30,800
,26.25,24.75,24.81,503.27,30,800
,26.19,24.75,24.87,502.86,30,800
,26.19,24.75,24.81,502.8,30,800
,26.12,24.75,24.81,502.83,30,800
,26.12,24.75,24.81,502.83,30,800
,26.12,24.75,24.81,502.53,30,800
,26.06,24.75,24.75,503.34,30,800
,26.06,24.75,24.75,503.2,30,800
,26.06,24.75,24.81,502.7,30,800
,26.06,25,24.81,502.63,30,800
,26.06,25,24.87,502.09,30,800
,26.06,24.75,24.81,501.68,30,800
,26.06,25,24.81,502.9,30,800
,25.94,24.5,24.44,500.67,30,800
,25.94,24.5,24.44,501.34,30,800
,25.94,24.5,24.44,500.6,30,800
,25.94,24.5,24.37,499.38,30,800
,25.94,24.5,24.31,498.97,30,800
,25.94,24.5,24.37,499.89,30,800
,25.94,24.5,24.31,500.06,30,800
,25.94,24.5,24.31,499.85,30,800
,25.88,24.5,24.06,589.96,30,800
,25.94,24.5,24.06,544.76,30,800
,25.94,24.5,24.06,544.38,30,800
,25.88,24.5,24.06,531.53,30,800
,25.88,24.5,24.12,533.15,30,800
,25.88,24.5,24.06,531.36,30,800
,25.88,24.5,24.06,531.93,30,800
,25.94,24.25,24.06,534.27,30,800
,25.88,24.5,24.12,532.91,30,800
,25.81,24.25,26.25,497.25,30,800
,25.81,24.25,26.25,496.63,30,800
,25.81,24.25,26.25,498.03,30,800
,25.81,24.25,26.25,496.03,30,800
,25.81,24.25,26.25,494.75,30,800
,25.81,24.25,26.25,494,30,800
,25.75,24,26.25,493.74,30,800
,25.75,24,26.19,496.69,30,800
,25.81,24,26.19,496.27,30,800
,25.75,24,26.25,495.17,30,800
,25.75,24,38,470.45,30,800
,25.75,24,32.94,471.35,30,800
,25.75,24,31.06,470.9,30,800
,25.75,24,29.5,470.87,30,800
,25.75,24,28.38,471.86,30,800
,25.75,24,27.5,471.86,30,800
,25.75,24,54.13,473.82,30,800
,25.75,24,45.56,472.87,30,800
,25.88,24,39.25,473.23,30,800
,26.5,24,35.88,471.97,30,800
,26.81,24,33.56,472,30,800
,27.06,24,31.94,471.11,30,800
,27.19,24,30.75,473.88,30,800
,27.25,24,30,472.33,30,800
,27.31,24,28.25,471.65,30,800
,27.37,24,27.69,475.19,30,800
,27.37,24,27.19,473.91,30,800
,27.44,24,26.56,1220.7,30,800
,27.44,24,26.19,1220.7,30,800
,27.44,24,60.25,989.76,30,800
,27.44,24,47.62,1154.72,30,800
,27.44,24,41.69,1154.72,30,800
,27.44,24,38.81,1154.72,30,800
,27.44,24,36.13,1154.72,30,800
,27.5,24,73,416.09,30,800
,27.5,24.25,60.63,415.19,30,800
,27.5,24,52.19,415.47,30,800
,27.5,24.25,46.94,416.09,30,800
,27.5,24.25,43.38,415.67,30,800
,27.5,24.25,41.19,416.54,30,800
,27.5,24.25,38.88,416.12,30,800
,27.56,24.25,37,415.92,30,800
,27.5,24.25,35.44,416.52,30,800
,27.56,24.25,34.06,416.38,30,800
,27.56,24.25,32.94,416.35,30,800
,27.5,24.25,29.75,414.94,30,800
,27.5,24.25,29.12,416.69,30,800
,26.94,24.25,85.87,417.31,30,800
,26.56,24.25,65.69,417.36,30,800
,26.37,24.25,55.25,417.16,30,800
,26.25,24.25,50.25,416.8,30,800
,26,24.5,36.5,415.98,30,800
,25.94,24.5,34.88,416.32,30,800
,25.94,24.5,33.63,416.66,30,800
,25.94,24.5,32.63,415.22,30,800
,25.94,24.5,31.87,415.61,30,800
,25.94,24.5,31.06,416.8,30,800
,25.94,24.5,30.19,1154.72,30,800
,25.88,24.75,29.5,1154.72,30,800
,25.88,24.75,28.87,1154.72,30,800
,25.88,24.75,29.63,1154.72,30,800
,25.88,24.75,28.75,1154.72,30,800
,25.88,24.75,27.5,1154.72,30,800
,25.88,24.75,27.06,1154.72,30,800
,25.88,24.75,26.75,1154.72,30,800
,25.88,24.75,26.44,1154.72,30,800
,25.88,24.75,26.19,1154.72,30,800
,25.88,24.5,25.94,1154.72,30,800
,25.88,24.75,51.13,1154.72,30,800
,25.88,24.5,47,1154.72,30,800
,25.88,24.75,40,1154.72,30,800
,25.88,24.75,36.38,1154.72,30,800
,25.88,24.75,34.06,1154.72,30,800
,25.88,24.75,32.44,1154.72,30,800
,25.88,24.5,31.5,1154.72,30,800
,25.88,24.5,30.44,1154.72,30,800
,25.88,24.5,28.56,1154.72,30,800
,25.88,24.5,28,1385.66,30,800
,25.88,24.5,27.5,1385.66,30,800
,25.88,24.5,70.69,1385.66,30,800
,25.88,24.5,58.63,989.76,30,800
,25.88,24.5,52.38,989.76,30,800
,25.88,24.5,46.81,329.92,30,800
,25.88,24.5,43.06,428.9,30,800
,25.88,24.5,40.25,428.9,30,800
,25.88,24.5,38,428.9,30,800
